
TEDDYTIME
PO Box 96231
BALMORAL 1342

Analyse Sales [Item Spreadsheet]

April 2020 through March 2020
21/03/2020	Page 1
7:05:24 am
Item No.	Item Name	April	May	June	July	August	September	October	November	December	January	February	March	Total
5001015GLB	Gloss Pot Round Soft Blue	0	0	0	2	2	5	2	0	0	4	3	0	18
5001015GLG	Gloss Pot Round Soft Green	0	0	0	11	0	8	2	0	0	0	3	0	24
5001015GRY	Gloss Pot Round Cool Grey	0	0	0	2	1	5	2	0	0	4	6	0	20
5001018WLG	Antique Pot Round Light Green	0	0	0	17	0	8	0	0	0	0	0	0	25
5001018WLP	Antique Pot Round Light Pink	0	0	0	2	0	5	0	0	0	0	3	0	10
5001018WWH	Antique Pot Round White	0	0	0	27	0	0	0	0	0	0	0	0	27
5001021CRGO	Chrome Pot Round Rose Gold	0	0	0	50	12	0	0	0	0	0	0	0	62
5001021CSI	Chrome Pot Round Silver	0	0	0	6	9	2	0	3	6	0	0	0	26
5001022CGO	Flora Pot Round Gold 13cmH	0	0	0	8	60	13	0	3	6	0	0	0	90
5001022CRGO	Flora Pot Round (15.5Dx13cmH)	0	0	0	16	56	0	18	15	40	6	6	0	157
5001022CSI	Flora Pot Round Silver 13cmH	0	0	0	8	66	3	0	15	12	0	0	0	104
5001023CGO	Flora Pot Round Gold 15.5cmH	2	0	0	4	0	6	0	3	0	2	0	0	17
5001023CRGO	Flora Pot Rose Gold 15.5cmH	0	0	0	7	6	6	7	3	9	5	4	0	47
5001023CSI	Flora Pot Round Silver 15.5cmH	0	0	0	3	0	6	0	3	0	0	0	0	12
5001025BP	Wave Posy Pot Baby Pink	0	0	0	14	3	1	3	0	0	0	0	2	23
5001025HP	Wave Posy Pot Hot Pink	0	0	0	12	1	2	10	6	0	0	2	2	35
5001025LA	Wave Posy Pot Lavender	0	0	0	22	0	1	0	6	0	0	2	2	33
5001025MO	Wave Posy Pot Moss	0	0	0	12	3	21	13	5	1	0	2	2	59
5001025WH	Wave Posy Pot Gloss White	0	0	0	4	3	25	10	6	1	0	2	2	53
5001A	Aspac Single with Plastic Cage	16	0	4	18	6	38	56	25	0	0	0	0	163
5002A	Aspac Double with Plastic Cage	23	20	39	21	20	0	0	67	7	22	0	0	219
5101050CL	Glass Candle Holder 7.5x6cmH	0	0	0	0	0	0	0	0	0	0	0	3	3
5101051CL	Glass Candle Holder 7.2x8cmH	0	0	0	0	0	0	0	0	0	0	0	35	35
5101057CL	Glass Candle Holder 7x7.5cmH	0	0	0	0	0	0	0	0	0	0	0	1	1
5101058CL	Glass Candle Holder 7.5x7.5cmH	0	0	0	0	0	0	0	0	0	0	0	2	2
5103002RE	Lantern Glass Vela Red	0	0	0	0	0	0	0	0	1	0	0	0	1
51080020BK	Candle Black Ambergris	0	0	0	1	5	3	6	0	2	1	1	0	19
51080020WH	Candle White Ambergris	0	0	0	1	4	3	6	0	2	3	0	0	19
51080021GRY	Candle Soft Linen Small	0	0	0	17	20	18	6	0	0	-1	0	0	60
51080021HPK	Candle Maple Walnut Small	0	0	0	8	17	10	8	4	6	18	0	0	71
51080021LGY	Candle Sandalwood Myrrh Small	0	0	0	16	18	13	2	4	5	25	0	0	83
51080021WH	Candle Cotton Small	0	0	0	26	13	16	15	2	0	-1	0	0	71
51080022GRY	Candle Soft Linen Medium	0	0	0	12	3	8	1	9	2	14	4	1	54
51080022HPK	Candle Maple Walnut Medium	0	0	0	8	3	1	0	2	2	22	10	2	50
51080022LGY	Candle Sandalwood Myrrh Medium	0	0	0	7	2	0	0	8	1	10	10	2	40
51080022WH	Candle Cotton Medium	0	0	0	10	2	1	0	3	0	22	13	1	52
51080023GRY	Candle Soft Linen Large	0	0	0	8	10	2	2	2	0	0	0	0	24
51080023HPK	Candle Maple Walnut Large	0	0	0	4	9	5	1	1	0	11	1	0	32
51080023LGY	Candle Sandalwood Myrrh	0	0	0	10	8	0	0	0	0	0	0	0	18
51080023WH	Candle Cotton Large	0	0	0	4	10	3	2	3	-3	3	0	0	22
51090001WH	Taper Candle White Set of 4	0	0	1	0	4	0	0	25	4	5	8	0	47
51090003WH	Floating Candle White Set of 6	0	0	0	0	0	0	1	3	0	0	0	0	4
51090004	Tealight Candle White 4hr 10pk	11	14	13	16	7	14	17	10	12	8	8	0	130
51090010	Tealight Candle 9Hr 50 Pack Bu	0	0	0	12	0	0	0	0	0	0	0	0	12
51090013	Votive Candle Bulk 15hr White	0	0	0	18	9	16	0	9	1	3	3	0	59
51090015	Votive Glass Candle 9hr Pk4	0	0	0	4	1	3	20	0	3	4	1	0	36
51090507WH	Pillar Candle White Pack of 4	1	14	3	3	1	16	4	6	0	6	0	0	54
51090510WH	Pillar Candle White Pack of 3	12	0	4	6	2	16	8	11	0	1	5	0	65
51090707WH	Pillar Candle White Pack of 4	0	0	0	1	5	0	0	5	0	6	0	0	17
51090710WH	Pillar Candle White Pack of 3	0	0	0	0	0	2	0	6	0	4	0	0	12
51090715WH	Pillar Candle White Pack of 2	1	2	4	4	0	2	6	4	2	4	0	0	29
51090909WH	Pillar Candle White Pack of 2	0	0	0	0	0	0	0	10	0	4	0	0	14
51110010	Coastal Breeze Cloche 115g	0	0	0	10	27	12	17	26	0	0	0	0	92
51110011	Fruits & Vanilla Cloche 115g	0	0	0	7	26	18	19	12	0	0	0	0	82
51110012	White Ginger Lily Cloche 115g	0	0	0	5	33	21	15	22	0	0	0	0	96
51110014	Vanilla Creme Soy Jar 410g	3	3	0	9	0	2	2	4	3	0	0	0	26
51110015	Vanilla Creme Soy Jar 280g	21	5	1	10	1	7	8	7	4	2	1	0	67
51110017	Cherry Blossom Soy Jar 410g	2	1	0	2	0	0	0	0	0	0	0	0	5
51110018	Cherry Blossom Soy Jar 280g	7	5	0	6	0	3	5	3	0	1	0	0	30
51110020	Pomegranate Soy Jar 410g	3	0	2	4	0	3	0	4	1	8	0	0	25
51110021	Pomegranate Soy Jar 280g	14	6	0	5	1	5	1	3	0	14	4	0	53
51110022	Pomegranate Soy Candle 110g	12	7	11	8	-1	0	0	0	0	0	0	0	37
51110023	Pink Lilac & Rose Soy Jar 410g	0	2	0	4	1	3	0	5	1	5	0	0	21
51110024	Pink Lilac & Rose Soy Jar 280g	14	7	1	4	2	2	2	5	0	6	5	0	48
51110025	Pink Lilac & Rose Soy Jar 110g	24	5	8	5	6	2	0	0	0	0	0	0	50
51110026	Sweet Pea&Jasmine Soy Jar 410g	4	4	0	4	2	6	1	5	1	3	0	0	30
51110027	Sweet Pea&Jasmine Soy Jar 280g	17	3	0	3	0	4	2	3	0	3	5	0	40
51110028	Sweet Pea&Jasmine Soy Jar 110g	16	7	10	11	2	8	0	0	0	-1	0	0	53
51110029	Peach & Berry Fig Soy Jar 410g	1	2	0	6	2	2	2	1	0	0	0	0	16
51110030	Peach & Berry Fig Soy Jar 280g	3	3	0	7	1	1	5	7	1	0	1	0	29
51110032	Berry Bouquet Soy Jar 410g	2	0	0	6	3	1	0	6	0	2	0	0	20
51110033	Berry Bouquet Soy Jar 280g	10	1	0	3	3	4	2	5	0	7	1	0	36
51110034	Berry Bouquet Soy Jar 110g	29	8	7	14	2	8	12	12	9	9	11	0	121
51110035	Caramel Apple Soy Jar 410g	1	0	0	10	0	0	2	0	0	2	0	0	15
51110036	Caramel Apple Soy Jar 280g	2	4	3	5	6	1	2	3	1	3	1	0	31
51110037	Caramel Apple Soy Jar 110g	9	0	0	16	4	4	10	2	8	2	14	7	76
51110038	Hydrangea & Rum Soy Jar 410g	2	2	2	5	0	4	4	0	2	2	0	0	23
51110039	Hydrangea & Rum Soy Jar 280g	7	5	0	3	0	4	5	3	3	2	0	0	32
51110040	Hydrangea & Rum Soy Jar 110g	8	0	0	13	6	6	8	3	15	0	1	0	60
51110041	Sweet Pea & Jasmine Diffuser	10	2	0	13	6	12	5	0	0	0	0	0	48
51110042	Keri Diffuser Vanilla Creame	8	4	0	13	6	2	6	6	0	0	0	0	45
51110043	Keri Luxury Diffuser Pink Lila	11	0	0	0	0	0	0	0	0	0	0	0	11
51110044	Keri Diffuser Berry Bouquet	12	2	0	11	1	7	8	14	11	0	0	0	66
51110045	Caramel Apple Diffuser 200ml	9	3	0	17	2	2	1	6	14	13	2	0	69
51110046	Keri Luxury Diffuser Hydrangea	0	0	0	6	4	4	10	4	19	0	0	0	47
51110047	Coastal Breeze Soy Candle 285g	25	28	3	48	21	2	30	0	0	0	0	0	157
51110048	Festive Fruits & Vanilla Candl	12	20	16	42	34	6	18	60	21	17	24	5	275
51110049	White Ginger Lily Candle 285g	19	26	3	47	32	2	28	7	0	0	0	0	164
51110050	Pine & Linen Soy Candle 500g	14	3	0	4	3	3	1	0	0	0	0	0	28
51110051	Amber & Lychee Soy Candle 500g	12	3	0	5	3	1	1	0	0	0	0	0	25
51110052	Pine & Linen Soy Candle 110g	8	8	5	6	2	3	4	3	4	6	2	0	51
51110053	Amber & Lychee Soy Candle 110g	17	8	2	4	1	3	7	4	1	0	0	0	47
51110054	Jasmine & Rose Soy Candle 140g	9	0	0	6	1	11	3	10	0	6	5	3	54
51110055	Pomelo & Guava Soy Candle 140g	8	0	0	7	1	12	2	9	2	4	4	2	51
51110056	Orchid & Pond Lily Candle 140g	7	0	0	8	3	13	4	9	2	7	5	3	61
51110057	Jasmine & Rose Soy Candle 300g	3	1	0	5	1	0	0	4	0	0	3	1	18
51110058	Pomelo & Guava Soy Candle 300g	2	3	3	5	1	0	0	6	0	0	2	0	22
51110059	Orchid & Pond Lily Candle 300g	9	1	3	6	1	0	0	7	0	0	3	1	31
5114	Flower Display Vase Black 22cm	0	2	0	1	0	0	4	2	6	0	0	0	15
5115	Flower Display Vase Black 25cm	7	2	1	6	0	0	0	0	0	0	0	7	23
5116	Flower Display Vase Black 33cm	7	8	3	12	0	7	0	0	0	13	4	1	55
5117	Flower Display Vase Black 41cm	4	4	0	14	1	12	7	8	0	23	1	0	74
5132	Flower Display Vase Footed	2	0	0	3	0	0	5	6	1	3	3	5	28
5133	Flower Display Vase Footed	2	0	0	0	0	0	6	3	0	0	6	0	17
5165	Tray Plastic Rectangle Black	0	0	0	0	1	1	1	0	2	0	0	0	5
530003BYR	Daisy Print Yellow Cello Roll	0	1	1	0	0	0	0	0	0	0	0	0	2
530003BYS	Daisy Print Yellow Cello Sheet	2	0	0	0	0	0	0	0	0	0	0	0	2
530003HPS	Daisy Print H.Pink Cello Sheet	7	0	1	1	1	1	1	1	0	0	0	1	14
530003LGS	Daisy Print Lime Cello Sheets	5	1	0	1	2	0	5	1	0	0	4	1	20
530003VIR	Daisy Print Violet Cello Roll	0	0	0	0	0	0	0	0	0	0	0	1	1
530003VIS	Daisy Print Violet Cello Sheet	2	0	0	0	0	0	0	0	0	0	0	0	2
530003WHR	Daisy Print White Cello Roll	0	0	0	0	0	0	0	1	0	0	0	0	1
530003WHS	Daisy Print White Cello Sheets	5	6	1	2	3	2	7	1	2	0	2	1	32
530021MO	Cello Flower Names Sheets Moss	2	0	0	0	0	0	0	0	0	0	0	0	2
530021PK	Cello Flower Names Sheets Pink	1	0	0	0	0	0	0	0	0	0	0	0	1
530027BP	Cello Regal Vintage Lace Pink	0	0	0	1	0	1	1	2	0	0	0	3	8
530027MI	Cello Regal Vintage Lace Mint	0	1	0	1	1	0	0	0	0	0	0	0	3
530028WH	Cello Clear Lace White Sheets	1	2	0	0	0	0	0	0	0	0	0	0	3
530030WH	Cello Clear Bunny White Sheets	0	0	0	0	0	0	0	0	1	0	0	1	2
530035BLK	Cello Geo Love Heart BK Sheets	0	0	0	0	0	0	0	0	0	1	0	0	1
530037RE	Cello Merry Xmas Red Sheets	0	0	0	0	0	0	1	0	0	0	0	0	1
530043BLK	Cello Frosted Leaves Black	0	0	2	2	1	2	1	2	0	1	0	1	12
530043WH	Cello Frosted Leaves White	0	0	3	4	1	1	1	3	4	1	1	0	19
530044GRY	Cello Frosted Dandelion Grey	0	0	0	0	2	0	5	4	0	0	0	2	13
530045MO	Cello Frosted Leaves Moss	1	1	0	5	5	1	0	0	0	0	0	0	13
530045SA	Cello Frosted Leaves Sage	0	2	0	0	0	1	0	0	2	1	0	0	6
530045WH	Cello Frosted Leaves White	1	0	1	0	2	1	1	0	1	1	2	1	11
530051BK	Cello Frosted Paisley Black	0	0	0	1	0	0	1	1	0	0	1	0	4
530051MO	Cello Frosted Paisley Moss	0	0	0	0	0	0	0	1	0	0	0	2	3
530052RE	Cello Clear Red Paisley Sheets	0	0	0	0	1	0	0	0	0	0	0	0	1
530053GO	Cello Clear Merry Xmas Gold	0	0	0	1	0	1	0	2	3	0	0	0	7
530053WH	Cello Frosted Merry Xmas White	0	0	0	1	1	1	1	3	4	0	0	0	11
530060RE	Cello Clear Hearts pk100	0	0	0	0	1	1	1	0	0	9	3	0	15
530060WH	Cello Frosted Hearts Pk100	0	0	0	0	1	2	1	0	0	0	0	1	5
530062RE	Cello Frosted Red Lips Sheets	0	0	0	0	0	0	0	0	0	5	0	0	5
530063RE	Cello Regal Lips Red/White	0	0	1	1	0	1	0	0	0	0	0	0	3
540021GO	Floral Metal Hoop Ring Gold	0	0	0	0	0	0	0	0	0	0	0	14	14
558235	Acetate Corsage Pillow Box	0	28	0	0	0	0	0	0	0	0	0	0	28
5614LNA	Gable Box Large Kraft 13.5cmH	5	10	10	0	0	0	0	0	0	0	0	0	25
5637C50LAV	Lavender Tulle Ribbon 50mmx25m	3	2	5	1	6	0	0	3	0	0	2	2	24
570001RD	Christmas Pick Poinsettia 4 Pk	0	0	0	0	0	0	0	8	7	0	0	0	15
570007GO	Christmas Pick Bells 4 Pk Gold	0	0	0	0	0	0	8	2	7	0	0	0	17
570007RD	Christmas Pick Bells 4 Pk Red	0	0	0	0	0	0	8	13	10	0	0	0	31
570007SI	Christmas Pick Bells 4 Pk Silv	0	0	0	0	0	0	8	10	7	0	0	0	25
570008GO	Christmas Pick Gift Box 4 Pk G	0	0	0	0	0	0	0	10	5	0	0	0	15
570008RD	Christmas Pick Gift Box 4 Pk R	0	0	0	0	0	0	1	23	21	0	0	0	45
570008SI	Christmas Pick Gift Box 4 Pk S	0	0	0	0	0	0	0	5	5	0	0	0	10
570009GO	Christmas Pick 4 Pk Gold	0	0	0	0	0	0	7	4	20	0	0	0	31
570009RD	Christmas Pick 4 Pk Red	0	0	0	0	0	0	1	8	9	0	0	0	18
570009SI	Christmas Pick 4 Pk Silver	0	0	0	0	0	0	2	0	6	0	0	0	8
570020ASS	Peg Assorted Colours Pk50	1	0	0	0	0	0	0	0	0	0	0	0	1
570035BB	Floral Pick Baby Bear Pk6 Blue	7	0	1	3	0	0	0	0	0	0	0	0	11
570035BP	Floral Pick Baby Bear Pk6 Pink	7	0	1	11	0	0	0	0	0	0	0	0	19
570036BP	Floral Pick Baby Pram Pk6 Pink	0	0	0	11	0	0	0	0	0	0	0	0	11
570053GO	Christmas Pick Gold Pack of 4	0	0	0	0	0	10	0	0	0	0	0	0	10
570053RD	Christmas Pick Red Pack of 4	0	0	0	1	0	19	0	0	0	0	0	0	20
570071GO	Christmas Pick Gold Pack of 4	0	0	1	0	0	2	0	0	0	0	0	0	3
570123BK	Ribbon Organdy Black	2	0	0	2	2	0	0	1	1	1	1	0	10
570123BP	Ribbon Organdy Pink	4	3	4	1	5	0	1	1	0	2	0	2	23
570123BU	Ribbon Organdy Burgundy	8	1	0	3	0	0	4	1	0	2	1	0	20
570123CR	Ribbon Organdy Cream	1	17	0	0	3	0	1	1	0	0	0	0	23
570123HP	Ribbon Organdy Hot Pink	5	4	0	1	5	2	1	1	4	1	0	3	27
570123LI	Ribbon Organdy Lime	5	1	2	1	0	2	3	0	3	3	1	0	21
570123RD	Ribbon Organdy Red	4	0	1	4	5	0	1	21	7	8	3	2	56
570123SI	Ribbon Organdy Silver	0	2	1	1	3	0	0	4	3	0	2	2	18
570123VI	Ribbon Organdy Violet	3	2	2	1	1	1	1	0	2	3	1	1	18
570123WH	Ribbon Organdy White	3	0	3	5	1	0	0	1	6	1	0	2	22
57215RD	Organza Ribbon Woven Edge Red	0	2	2	0	1	0	0	0	0	0	0	0	5
591014	Wristlets Corsage Elastic	11	16	11	13	17	6	1	4	5	0	0	3	87
5980	Corsage Magnet Diameter	4	0	0	0	2	1	4	1	0	2	7	1	22
59915SI	Diamante Square Mesh Roll	0	1	0	0	0	0	1	0	0	0	0	0	2
60053	Wire Cutter 6in Blue Handle	3	2	5	0	2	0	1	2	0	0	2	1	18
61-1310	Chrysal Liquid Flower Food	1	0	0	0	0	0	0	1	0	0	0	0	2
61-1560A	Chrysal Profess 3 Powder 2.0kg	0	0	1	1	1	0	1	0	0	0	0	0	4
6206251	Plastic pricelabels 25cm white	0	0	0	0	0	0	0	9	0	0	0	0	9
6207462	Plastic Price Label 45cm	0	36	18	0	12	16	0	24	12	12	0	0	130
62381	Pins Diamond 5mm x 5cm (12 pcs	0	0	0	1	0	0	0	0	0	0	0	0	1
6410091WH	Wine Bottle Box Single White	0	0	0	0	0	1	3	0	10	0	0	0	14
650004SI	Bomboniere Pillow 25pcs Silver	1	0	0	2	0	3	0	0	0	0	0	0	6
6510002	Plastic Flower Bag Cerise PK10	6	0	0	0	0	2	0	0	0	0	0	2	10
6510004	Plastic Flower Bag Lime PK/10	5	0	0	0	0	1	1	0	0	0	0	2	9
6510016	Plastic Flower Bag White PK/10	8	0	0	0	0	0	0	0	0	0	0	0	8
6603A	Aspac Large Table Deco MIN 2	2	4	0	5	30	2	10	16	0	8	8	1	86
6605A	Aspac Bridy Ladynette 7cm	5	10	3	2	8	2	0	14	0	12	0	25	81
6608A	Aspac Bridy Ladynette 7cm	6	24	0	0	12	0	0	24	8	12	22	1	109
6616A	Aspac Wreath Ring 20cm MIN 2	8	4	0	2	0	12	28	22	20	0	2	2	100
6618A	Aspac Wreath Ring 25cm MIN 2	30	0	0	2	2	2	2	27	46	0	0	0	111
6622A	Aspac Wreath Ring 30cm MIN 2	104	8	70	8	6	2	12	30	30	12	16	22	320
6624A	Aspac Wreath Ring 35cm MIN 2	294	0	6	10	22	36	20	62	72	16	62	16	616
6625A	Aspac Wreath Ring 42.5cm MIN 2	54	0	6	10	8	46	26	40	20	12	24	0	246
6627A	Aspac Casket Cover Holder	20	17	6	52	0	20	51	29	0	37	0	0	232
6631/16	Aspac Heart Solid Medium 27cm	2	8	0	2	8	0	0	0	16	13	0	2	51
6654ST	Strass Floral Foam Cross	0	0	0	1	1	0	0	1	0	0	2	1	6
6715	Strass Cross with Net Large	0	0	0	1	2	0	0	0	0	0	0	1	4
70292	Metal Plant Hanger	4	0	0	0	3	0	0	0	0	0	0	0	7
70293	Metal Plant Hanger	5	0	0	0	0	2	0	0	0	0	0	0	7
70295	Metal Plant Hanger	2	0	0	0	0	2	0	0	0	0	0	6	10
70297	Metal Plant Hanger	6	0	0	0	2	0	0	0	0	0	0	0	8
713-126	Pick It's a Boy Pram Pk 24	0	0	0	3	0	0	0	0	0	0	0	0	3
80-12-04	Black Designer Urn 19.5cmH	13	-9	-2	0	0	0	0	0	0	6	0	0	8
80-12-22	White Designer Urn 19.5cmH	0	5	-2	0	2	0	2	0	0	0	0	0	7
8040BK	Ribbon Cord Satin Black	1	2	0	0	1	4	5	0	0	1	0	0	14
8040GO	Ribbon Cord Satin Gold	0	0	1	2	1	1	1	0	0	0	0	0	6
8040HP	Ribbon Cord Satin Hot Pink	0	0	0	1	0	0	0	0	0	0	0	0	1
8040NY	Ribbon Cord Satin Navy	0	0	0	0	0	1	0	0	0	0	0	0	1
8040RE	Ribbon Cord Satin Red	1	0	0	1	0	2	0	1	1	0	0	0	6
8040SI	Ribbon Cord Satin Silver	0	0	0	1	0	0	0	0	0	0	1	0	2
8040VI	Ribbon Cord Satin Violet	0	0	1	1	0	0	0	0	0	0	0	1	3
8040WH	Ribbon Cord Satin White	0	3	0	1	0	1	0	0	3	0	0	0	8
81-06-04	Black Designer Urn 24cmH	2	4	-3	0	0	1	0	0	0	0	0	0	4
81-06-22	White Designer Urn 24cmH	0	6	-3	0	1	2	0	0	2	0	0	0	8
814012	17in A Star is Born Boy	0	0	0	0	2	0	0	0	0	0	0	0	2
814013	17in A Star is Born Girl	0	3	0	0	1	0	0	0	0	0	0	0	4
814163	17in Its a Boy Stork Star	2	2	0	0	5	0	0	0	3	0	0	5	17
814164	17in It a Girl Stork Star	2	2	2	0	0	0	0	3	0	3	0	5	17
814179	17in CongratsTwinkling Star	1	0	0	2	0	4	2	7	4	2	1	2	25
814185	17in The Party's Here	1	1	4	0	1	0	1	0	0	0	0	0	8
814216	17in Happy Bday Dynamic Star	0	1	1	0	1	2	1	0	2	3	2	4	17
814422	18in BDAY SMILEY FACE STAR	1	0	0	0	0	0	0	0	0	0	0	0	1
814423	18in BDAY HAPPY STARS	0	0	1	0	0	2	0	3	0	0	5	2	13
814482	18in Smiley Face Star Balloon	0	3	0	0	3	0	2	0	0	0	0	1	9
814613	18in ITS A BABY GIRL STAR	0	0	0	0	0	0	0	0	0	2	0	1	3
814614	18in ITS A BABY BOY STAR	0	0	0	0	0	2	0	2	0	3	0	0	7
814870	17in Bday Stripes with Stars	2	4	4	1	5	0	3	1	5	0	0	4	29
823000	9in White Star Balloon	7	4	30	2	6	8	2	3	0	0	3	0	65
823001	9in Red Star Balloon	7	5	14	8	3	10	5	4	8	6	9	0	79
823004	9in Gold Star Balloon	7	8	13	0	3	23	18	11	31	3	11	0	128
823020	9in Hot Pink Star Balloon	7	3	13	12	0	12	7	9	7	10	6	7	93
824001	9in Party's Here Bright Bulbs	9	8	13	27	1	7	9	4	5	7	22	0	112
824003	9in Thanks Pink Star Balloon	7	11	10	13	10	12	4	10	4	8	2	3	94
824005	9in Happy Birthday Candles	0	0	0	0	0	0	0	0	8	54	49	11	122
824023	9in Smiling Santa Star Balloon	0	0	0	0	0	9	12	158	95	0	0	0	274
824026	9in Happy Birthday Star	443	155	37	55	8	66	45	157	37	26	22	6	1,057
824101	9in Silver Star Balloon	7	1	11	6	15	2	2	16	19	3	5	1	88
824179	9in Congrats twinkling Star	12	23	6	21	41	45	45	30	0	32	20	26	301
824413	9in Congrats Grad Stripes	65	13	0	30	13	37	5	40	28	16	14	56	317
824562	9in Your New Baby Son	4	2	13	6	3	6	6	10	1	0	0	0	51
824617	9in Thanks For Everything You	5	4	0	12	23	10	6	8	3	23	4	7	105
844179	4.5in Congrats Twinkling Star	50	6	25	49	43	23	33	27	20	16	24	15	331
87-36-07	Green Trinity Urn 25.5cmH	0	0	0	0	0	15	7	0	0	0	0	0	22
87-36-22	White Trinity Urn 25.5cmH	0	0	1	0	2	15	1	0	0	0	4	0	23
87-36-26	Ivory Trinty Urn 25.5cmH	0	0	0	0	6	15	1	0	2	6	6	0	36
906BK	Plastic Galaxy Square Black	2	0	0	0	2	3	0	4	0	0	0	1	12
906WH	Plastic Galaxy Square White	6	0	0	0	4	3	0	6	0	31	0	0	50
912160	12in Gold Balloon 100/bag	0	1	2	3	0	2	0	0	0	0	0	0	8
912161	12in Silver Balloon 100/bag	0	1	1	2	0	0	0	0	0	0	1	0	5
912800	12in Balloon Assortment 10/bag	2	0	3	0	2	0	1	0	0	4	4	0	16
912801	12in Red Balloon 10/bag	2	1	3	2	0	0	1	1	0	1	9	-2	18
912802	12in White Balloon 10/bag	3	0	3	2	0	2	0	0	0	1	1	1	13
912803	12in Light Blue Balloon 10/bag	0	1	3	2	0	1	0	1	0	0	0	0	8
912804	12in Pink Balloon 10/bag	0	1	2	2	0	0	0	1	0	0	2	0	8
912805	12in Green Balloon 10/bag	0	0	2	0	0	0	0	0	0	0	4	0	6
912806	12in Yellow Balloon 10/bag	0	1	1	2	2	0	0	0	0	0	5	0	11
912807	12in Orange Balloon 10/bag	2	1	1	2	0	1	0	1	0	0	0	0	8
912808	12in Rose Balloon 10/bag	2	1	1	2	0	0	0	1	0	0	8	-1	14
912809	12in Lavender Balloon 10/bag	4	-2	3	2	0	1	0	0	0	1	1	0	10
912812	12in Blue Balloon 10/bag	0	0	3	2	0	1	0	1	0	0	4	0	11
912814	12in Lime Green Balloon 10/bag	0	1	2	2	0	0	0	0	0	0	5	0	10
91BK	Black Quality Tear Ribbon	7	4	1	8	2	5	4	0	0	0	0	0	31
91LB	Light Blue Quality Tear Ribbon	1	0	0	0	0	0	0	0	0	0	0	0	1
92SBP	Ribbon Economy Tear Baby Pink	16	10	4	13	11	11	7	8	3	1	3	1	88
92SBU	Ribbon Economy Tear Burgundy	6	5	2	0	5	9	4	4	1	2	3	0	41
92SGO	Ribbon Economy Tear Gold	3	4	1	2	4	5	4	2	2	1	0	1	29
92SHG	Ribbon Economy Tear Green	6	1	1	3	1	2	3	6	0	4	0	0	27
92SHP	Ribbon Economy Tear Hot Pink	13	10	3	7	1	7	1	12	9	4	1	1	69
92SLI	Ribbon Economy Tear Lime	8	7	2	4	5	6	1	10	0	2	1	0	46
92SMO	Ribbon Economy Tear Moss	10	8	4	11	10	4	8	8	5	3	2	0	73
92SOR	Ribbon Economy Tear Orange	7	6	8	6	1	10	4	8	5	1	1	2	59
92SRE	Ribbon Economy Tear Red	12	6	2	5	6	6	9	15	9	13	6	1	90
92SVI	Ribbon Economy Tear Violet	13	9	3	6	6	9	2	10	1	3	1	1	64
92SWH	Ribbon Economy Tear White	23	13	10	15	20	12	10	12	7	14	7	2	145
92SYE	Ribbon Economy Tear Yellow	18	8	7	9	9	13	7	18	12	9	2	0	112
9800153	Rondella Cello Pot Wraps Lint	0	2	0	1	0	2	2	0	0	0	0	0	7
9800831	Fleureau Bucket 5kg	0	0	0	1	0	1	0	0	0	0	0	0	2
9in Balloon	F/S 9in Balloons BARCODE	12	60	20	0	0	60	79	60	45	1	0	0	337
A8001A	Aspac Dry Foam Box 20	3	0	1	6	3	2	0	12	1	3	1	0	32
ACDS4	Cards Acrylic Display Stand	0	0	0	0	0	0	7	7	2	13	5	2	36
AR46	Dieffenbachia Leaf PK/12	2	0	0	1	2	4	0	0	0	0	1	5	15
AR47	Pothos Leaf PK/12	3	0	0	0	0	0	0	0	0	0	0	0	3
AR48	Green Anthurium Leaf PK/12	5	1	0	5	4	13	1	0	0	0	0	0	29
AR49	Small Phoenix Leaf PK/12	10	0	0	1	3	7	5	1	0	0	1	0	28
AR50	Bird of Paradise Leaf PK/12	3	2	0	3	0	6	1	2	0	0	0	3	20
AR51	Birds Nest Leaf PK/12	4	1	0	1	1	1	1	-1	0	0	0	0	8
AR52	Split Philo Leaf PK/12	9	0	0	0	0	0	0	0	0	0	0	0	9
AR53	Calla Leaf PK/12	3	1	0	2	2	5	4	0	0	0	1	0	18
AR54	Amazonica Leaf PK/12	6	0	0	1	1	4	0	6	0	0	2	0	20
AR55	Amazonica Leaf PK/12	6	0	1	3	2	8	1	2	0	0	1	12	36
AR56	Palm Leaf PK/12	11	2	0	0	8	3	0	4	2	0	0	0	30
AR58	Dieffenbachia Leaf PK/12	1	0	0	0	0	3	1	0	0	0	0	5	10
AR59	Philodendron Leaf PK/12	6	2	0	1	0	2	0	0	0	0	1	0	12
AR62	Small Dieffenbachia Leaf PK/12	6	2	2	1	3	13	11	8	0	0	1	0	47
AR75	Artificial Flower Candle Ring	1	0	0	0	0	5	0	0	7	2	3	5	23
AR77	Artificial Green Wreath 51cm	4	0	0	0	0	0	0	0	0	0	0	0	4
AR78	Artificial Garland 160cm	4	0	2	0	0	0	0	0	0	0	0	0	6
AR80	Artificial Fern Spray 41cm	0	11	4	16	2	69	40	2	0	0	0	0	144
AR84	Artificial Green Leaf Branch	0	0	0	0	0	0	0	1	0	12	4	22	39
AR85	Artificial Green Leaf Branch	0	0	0	0	0	0	4	3	5	0	1	52	65
AR86	Artificial Green Eucalyptus Br	0	0	0	0	0	0	10	6	0	0	4	111	131
